n, N, Read, PC, PCSA, HLL, KMV, MC, RC
10000, 30000, 0.000415743, 0.000522659, 0.000500604, 0.000504041, 0.0109961, 0.000757637, 0.00507717
10000, 30000, 0.000410417, 0.000501773, 0.000544972, 0.000493928, 0.0110892, 0.000803852, 0.0052373
10000, 30000, 0.00045386, 0.000515981, 0.000509398, 0.000515883, 0.0110201, 0.000738061, 0.00514586
10000, 30000, 0.000465328, 0.000513855, 0.000505684, 0.000496146, 0.0109719, 0.00074473, 0.00504907
10000, 30000, 0.000443105, 0.000514855, 0.000509278, 0.000504763, 0.0117629, 0.000824565, 0.00606459
10000, 30000, 0.000410879, 0.000522559, 0.000516902, 0.000518201, 0.0117242, 0.000816171, 0.00496051
10000, 30000, 0.000450022, 0.000528975, 0.000524702, 0.000502257, 0.0117818, 0.000778921, 0.00498058
10000, 30000, 0.000404471, 0.000520886, 0.00051691, 0.000533215, 0.0115798, 0.00101403, 0.00508426
10000, 30000, 0.000439672, 0.000525242, 0.000512196, 0.000528313, 0.0113469, 0.000779352, 0.00509809
10000, 30000, 0.000417901, 0.000511099, 0.000541821, 0.000524335, 0.0112005, 0.000750177, 0.00521623
10000, 30000, 0.000459249, 0.000508822, 0.000526225, 0.000515589, 0.0110696, 0.000738264, 0.00498274
10000, 30000, 0.000452152, 0.000532585, 0.000511717, 0.000508831, 0.011231, 0.000737229, 0.00549344
10000, 30000, 0.000444367, 0.000522134, 0.000510645, 0.000511213, 0.0110599, 0.000757241, 0.00496035
10000, 30000, 0.000437783, 0.000533566, 0.000528746, 0.000512279, 0.0111221, 0.000804593, 0.00548273
10000, 30000, 0.000439668, 0.00056378, 0.000539247, 0.000517761, 0.0114643, 0.00078534, 0.00598568
10000, 30000, 0.000431599, 0.000518073, 0.000518714, 0.000513872, 0.0112611, 0.00075981, 0.00533826
10000, 30000, 0.000458179, 0.000596819, 0.000537331, 0.000515197, 0.0110481, 0.000766133, 0.00498556
10000, 30000, 0.000431461, 0.000509328, 0.000519822, 0.00052437, 0.0111497, 0.000746207, 0.00565974
10000, 30000, 0.000446823, 0.000519897, 0.000518036, 0.000568958, 0.0113913, 0.000748711, 0.00510993
10000, 30000, 0.000463928, 0.000531845, 0.000543072, 0.00052455, 0.0114608, 0.000755398, 0.0049878
10000, 30000, 0.000434588, 0.000535677, 0.000522312, 0.000519458, 0.0116343, 0.000762921, 0.00500227
10000, 30000, 0.000454086, 0.000523989, 0.000538582, 0.000521562, 0.0113965, 0.000782504, 0.00514299
10000, 30000, 0.000452855, 0.000551668, 0.000533902, 0.000518653, 0.0114874, 0.000757604, 0.00499
10000, 30000, 0.000419671, 0.00050047, 0.000514418, 0.000504116, 0.0115612, 0.000780945, 0.00500181
10000, 30000, 0.000415355, 0.00051535, 0.000694325, 0.000533138, 0.0110643, 0.000784825, 0.00538889
10000, 30000, 0.00040282, 0.00050947, 0.000548679, 0.000503355, 0.0110904, 0.000773461, 0.00519788
10000, 30000, 0.000410245, 0.000536958, 0.000524708, 0.000504745, 0.0112397, 0.000764926, 0.00504842
10000, 30000, 0.000440712, 0.000519118, 0.000514511, 0.000509966, 0.0111608, 0.000764126, 0.00490126
10000, 30000, 0.000420306, 0.000536956, 0.000502475, 0.00051129, 0.0110157, 0.00075119, 0.00489074
10000, 30000, 0.000441569, 0.000518838, 0.000516781, 0.000508408, 0.0109936, 0.000753197, 0.00517033
10000, 30000, 0.000448541, 0.000553896, 0.000527609, 0.00051849, 0.0121228, 0.000783169, 0.00514123
10000, 30000, 0.000448148, 0.000524734, 0.000519082, 0.000520533, 0.0116838, 0.000757482, 0.0049641
10000, 30000, 0.000451951, 0.000519357, 0.000526385, 0.000556679, 0.01154, 0.000770457, 0.0056013
10000, 30000, 0.000436437, 0.000523922, 0.0005231, 0.000492442, 0.0114127, 0.000797885, 0.00517396
10000, 30000, 0.00044403, 0.000529459, 0.000517253, 0.000513893, 0.011333, 0.000772141, 0.00553092
10000, 30000, 0.000442281, 0.000522125, 0.000517689, 0.000515764, 0.0112518, 0.000759886, 0.00517862
10000, 30000, 0.000420142, 0.000535094, 0.000530166, 0.000520493, 0.0111958, 0.000856524, 0.00508805
10000, 30000, 0.000442088, 0.000520972, 0.000519438, 0.000507251, 0.0110488, 0.000773142, 0.00555267
10000, 30000, 0.000431223, 0.000540906, 0.000508453, 0.000503267, 0.0111219, 0.000771169, 0.00501395
10000, 30000, 0.000473863, 0.000556723, 0.000518461, 0.000534954, 0.0111158, 0.000739074, 0.0051987
10000, 30000, 0.000430202, 0.000509748, 0.000500874, 0.000503865, 0.0110864, 0.000766549, 0.00539976
10000, 30000, 0.000410148, 0.000509909, 0.000530216, 0.000494608, 0.0112243, 0.000758848, 0.00517994
10000, 30000, 0.000472697, 0.00054447, 0.000523233, 0.000500407, 0.0112425, 0.000778618, 0.00492799
10000, 30000, 0.00043951, 0.000509722, 0.000514643, 0.00051172, 0.0112379, 0.000753274, 0.00509498
10000, 30000, 0.000458708, 0.000552401, 0.000527395, 0.000514383, 0.0116489, 0.000787119, 0.00520327
10000, 30000, 0.000440334, 0.000544303, 0.000536579, 0.000542203, 0.0119346, 0.000790716, 0.00529621
10000, 30000, 0.000433744, 0.000572744, 0.000517597, 0.000512245, 0.0113239, 0.000777916, 0.00524205
10000, 30000, 0.000447593, 0.000525109, 0.000520989, 0.000608442, 0.0112942, 0.00075259, 0.00490714
10000, 30000, 0.00044109, 0.000517938, 0.00053703, 0.000512325, 0.0110662, 0.000772881, 0.00488102
10000, 30000, 0.000437211, 0.000509724, 0.000505206, 0.000502262, 0.0110751, 0.000755251, 0.00521088
10000, 30000, 0.000711807, 0.000536609, 0.000542446, 0.000518549, 0.011087, 0.000743393, 0.00510517
10000, 30000, 0.00043289, 0.000540568, 0.000523466, 0.000517755, 0.0110498, 0.00075264, 0.00537948
10000, 30000, 0.000438883, 0.000515444, 0.000610011, 0.000529975, 0.0115468, 0.000784221, 0.0056362
10000, 30000, 0.000418175, 0.000547614, 0.000529178, 0.000502792, 0.0112064, 0.000777963, 0.00494933
10000, 30000, 0.000412222, 0.000508846, 0.000499364, 0.00050158, 0.0110898, 0.0007505, 0.00501301
10000, 30000, 0.000434234, 0.000528041, 0.000519093, 0.000520884, 0.0112704, 0.000799561, 0.00565918
10000, 30000, 0.000423635, 0.000518893, 0.000511607, 0.000530207, 0.0110241, 0.000749081, 0.00492195
10000, 30000, 0.000409362, 0.00051018, 0.000504422, 0.000496034, 0.0109959, 0.000767734, 0.00529482
10000, 30000, 0.000444862, 0.000514983, 0.000508936, 0.000505942, 0.0109827, 0.000786094, 0.00532592
10000, 30000, 0.000438798, 0.000537937, 0.000513161, 0.000510442, 0.0116753, 0.000777905, 0.00503807
10000, 30000, 0.000431188, 0.000594809, 0.00072869, 0.000518021, 0.0113465, 0.000783079, 0.00493532
10000, 30000, 0.000434376, 0.000515288, 0.000518109, 0.000505559, 0.0114049, 0.00076168, 0.00500403
10000, 30000, 0.000444353, 0.000503418, 0.00052614, 0.000504171, 0.0115796, 0.000761744, 0.00502583
10000, 40000, 0.00065896, 0.000730597, 0.000684992, 0.000657489, 0.0148943, 0.00107533, 0.0067983
10000, 40000, 0.000563931, 0.000701306, 0.000689274, 0.000709895, 0.0148738, 0.00107069, 0.0072894
10000, 40000, 0.000590977, 0.000689524, 0.000715409, 0.000676758, 0.0149049, 0.0010589, 0.00723873
10000, 40000, 0.000595846, 0.000688206, 0.000701055, 0.000774705, 0.0145404, 0.00113554, 0.00732983
10000, 40000, 0.000554945, 0.000692569, 0.000702821, 0.000712868, 0.0167525, 0.00102258, 0.00676829
10000, 40000, 0.000550522, 0.000749133, 0.000681033, 0.000705396, 0.0147519, 0.00100983, 0.00665852
10000, 40000, 0.000584029, 0.000691748, 0.000691087, 0.000681987, 0.0147653, 0.00125917, 0.00667156
10000, 40000, 0.000636349, 0.000708342, 0.00071699, 0.000691697, 0.0148824, 0.00103783, 0.0074391
10000, 40000, 0.000585416, 0.000683189, 0.000713072, 0.000681584, 0.0155623, 0.00102337, 0.00665141
10000, 40000, 0.000565248, 0.000791774, 0.000697366, 0.000682851, 0.0149296, 0.0010197, 0.00679327
10000, 40000, 0.000573559, 0.000686802, 0.000691184, 0.000711522, 0.0149864, 0.0010256, 0.00680047
10000, 40000, 0.000639785, 0.000680407, 0.000713225, 0.000683596, 0.0150672, 0.000987367, 0.00673468
10000, 40000, 0.000587574, 0.00069041, 0.000715538, 0.000684848, 0.0148074, 0.00117388, 0.00697823
10000, 40000, 0.000544705, 0.000675299, 0.000663653, 0.000678479, 0.0146491, 0.000989019, 0.00743249
10000, 40000, 0.000587512, 0.000693402, 0.00068561, 0.000690668, 0.0149125, 0.00103728, 0.00720352
10000, 40000, 0.000567573, 0.000706764, 0.000721557, 0.000672679, 0.0149436, 0.00101034, 0.00659687
10000, 40000, 0.000595819, 0.000755782, 0.000690623, 0.000675075, 0.0151158, 0.00105044, 0.00674211
10000, 40000, 0.000583506, 0.000698117, 0.000710765, 0.000718165, 0.0151998, 0.00101045, 0.00680398
10000, 40000, 0.000589604, 0.000720112, 0.000717976, 0.000663748, 0.0147299, 0.00102519, 0.00680987
10000, 40000, 0.000577185, 0.000697789, 0.000783182, 0.00078054, 0.0149206, 0.001392, 0.0067367
10000, 40000, 0.000597469, 0.000698617, 0.000697619, 0.000764606, 0.0149286, 0.00102107, 0.00704693
10000, 40000, 0.000601579, 0.000668951, 0.000693126, 0.000680685, 0.0147407, 0.00102273, 0.00703906
10000, 40000, 0.000554628, 0.000685336, 0.00068136, 0.0006734, 0.014992, 0.00104569, 0.00684874
10000, 40000, 0.000576946, 0.000701557, 0.000690071, 0.000682499, 0.0155365, 0.0010444, 0.00770205
10000, 40000, 0.000592727, 0.000731665, 0.000723012, 0.000739473, 0.0151295, 0.00113466, 0.00672109
10000, 40000, 0.000586966, 0.000735806, 0.000693107, 0.000687348, 0.01487, 0.00104268, 0.0076644
10000, 40000, 0.000576253, 0.000705468, 0.000711875, 0.000698472, 0.0152489, 0.00103038, 0.0069217
10000, 40000, 0.000583254, 0.000753032, 0.000699404, 0.000729983, 0.014961, 0.00104496, 0.00739776
10000, 40000, 0.000582705, 0.000735598, 0.000717224, 0.000685376, 0.0150471, 0.00102686, 0.00671994
10000, 40000, 0.000594468, 0.000680551, 0.000751009, 0.000723639, 0.0149668, 0.00101295, 0.00715796
10000, 40000, 0.000557304, 0.000690188, 0.000702087, 0.000682154, 0.0148666, 0.000994752, 0.00682759
10000, 40000, 0.000571442, 0.000703131, 0.000693799, 0.000663062, 0.014644, 0.0011591, 0.00685867
10000, 40000, 0.000609189, 0.000683251, 0.000670294, 0.000990507, 0.0145579, 0.00108954, 0.00755046
10000, 40000, 0.000679887, 0.000873076, 0.000711523, 0.000711973, 0.014904, 0.00101911, 0.00681333
10000, 40000, 0.000564756, 0.000695145, 0.000712155, 0.000726333, 0.0145483, 0.00103632, 0.00705098
10000, 40000, 0.000555305, 0.00068173, 0.000678033, 0.000667045, 0.0151908, 0.00103849, 0.00664627
10000, 40000, 0.00058962, 0.00071812, 0.00083037, 0.000736127, 0.0146875, 0.0010284, 0.007003
10000, 40000, 0.000587626, 0.00072135, 0.000685285, 0.000657612, 0.0145018, 0.00102909, 0.00662903
10000, 40000, 0.000549579, 0.000685608, 0.000681445, 0.000682435, 0.0147338, 0.00106727, 0.00679827
10000, 40000, 0.000584248, 0.000675115, 0.000720051, 0.000671006, 0.0146777, 0.00103562, 0.0079247
10000, 40000, 0.00058109, 0.000736753, 0.000694324, 0.0006794, 0.0145597, 0.00119103, 0.0068627
10000, 40000, 0.000552387, 0.000695926, 0.000732921, 0.000726993, 0.014917, 0.00105446, 0.00739382
10000, 40000, 0.000583167, 0.000707831, 0.000708125, 0.00067993, 0.0148522, 0.00109618, 0.00706094
10000, 40000, 0.000571518, 0.000714612, 0.000692345, 0.000709694, 0.0148679, 0.00106313, 0.00700422
10000, 40000, 0.000616319, 0.000681799, 0.000674902, 0.000684462, 0.0147056, 0.00103282, 0.0068822
10000, 40000, 0.000554442, 0.000706328, 0.000714413, 0.000715721, 0.0148056, 0.00101258, 0.00786985
10000, 40000, 0.0005773, 0.000727907, 0.000718115, 0.000711023, 0.0151571, 0.00102882, 0.00677493
10000, 40000, 0.000591485, 0.000729002, 0.000706199, 0.000692008, 0.0149072, 0.00105865, 0.00692492
10000, 40000, 0.000577301, 0.00070785, 0.000697666, 0.000671997, 0.015231, 0.00104934, 0.00718713
10000, 40000, 0.000578083, 0.000695489, 0.000693477, 0.000684148, 0.0147989, 0.00100505, 0.00692358
10000, 40000, 0.000559111, 0.000673224, 0.000688838, 0.000698246, 0.0149936, 0.00102475, 0.00655704
10000, 40000, 0.000581222, 0.000697877, 0.000699254, 0.000717812, 0.0149935, 0.00103141, 0.00691187
10000, 40000, 0.000593294, 0.00089544, 0.000689015, 0.000710798, 0.0148244, 0.0009874, 0.00683465
10000, 40000, 0.000571611, 0.000686124, 0.000711258, 0.000660582, 0.0151279, 0.0010205, 0.00664707
10000, 40000, 0.000589699, 0.000738281, 0.000684939, 0.000676602, 0.0151213, 0.00102287, 0.00692059
10000, 40000, 0.000580741, 0.00071075, 0.000682847, 0.000844433, 0.0150729, 0.00103011, 0.00694425
10000, 40000, 0.000567255, 0.000701398, 0.000688698, 0.000685066, 0.0151029, 0.00104648, 0.00664855
10000, 40000, 0.000611493, 0.00075136, 0.000715892, 0.000692762, 0.014862, 0.00106958, 0.007516
10000, 40000, 0.000585807, 0.000691536, 0.00068956, 0.000692048, 0.0151111, 0.00100555, 0.00684075
10000, 40000, 0.000580881, 0.000700885, 0.000709372, 0.00069708, 0.0150312, 0.00102878, 0.00666142
10000, 40000, 0.000610711, 0.000738447, 0.000685754, 0.000685289, 0.0150586, 0.00103804, 0.00697685
10000, 40000, 0.00060987, 0.000761377, 0.000735136, 0.000711059, 0.0149142, 0.00105009, 0.00709854
10000, 40000, 0.000601101, 0.000685291, 0.000708007, 0.000692413, 0.0152152, 0.00103754, 0.00671365
10000, 40000, 0.000579318, 0.000691656, 0.00070667, 0.00068544, 0.0150346, 0.0010577, 0.00716598
10000, 40000, 0.000614086, 0.000707214, 0.000697973, 0.000694098, 0.0149008, 0.00103822, 0.00696327
10000, 40000, 0.000601548, 0.000723549, 0.000700206, 0.000687795, 0.0149906, 0.000997508, 0.00671484
10000, 40000, 0.000576352, 0.000749842, 0.000730982, 0.00066485, 0.0150974, 0.00105408, 0.00697745
10000, 40000, 0.000610375, 0.000709785, 0.000711922, 0.000706215, 0.014981, 0.000994147, 0.00655384
10000, 40000, 0.000603068, 0.000721451, 0.000651827, 0.000692967, 0.0149724, 0.00101266, 0.00703851
10000, 40000, 0.000590042, 0.000685501, 0.000874938, 0.000723729, 0.0146483, 0.00102115, 0.00685548
10000, 40000, 0.000566544, 0.000726694, 0.000719824, 0.000706953, 0.0149317, 0.00106045, 0.00680231
10000, 40000, 0.000626055, 0.000698463, 0.000711871, 0.000660739, 0.0149514, 0.00103263, 0.0069092
10000, 40000, 0.000564833, 0.000676687, 0.000696254, 0.000661913, 0.0148261, 0.00104049, 0.0069297
10000, 40000, 0.000590873, 0.000677111, 0.000668647, 0.000692881, 0.0149511, 0.00107994, 0.00746283
10000, 40000, 0.000590454, 0.000679427, 0.000721539, 0.000681999, 0.0158449, 0.00104857, 0.00711948
10000, 40000, 0.000570168, 0.000775707, 0.000706727, 0.000696503, 0.0150601, 0.00105173, 0.00673276
10000, 40000, 0.000567637, 0.000724189, 0.000725826, 0.000796102, 0.0148635, 0.00103157, 0.00683191
10000, 40000, 0.000583699, 0.00068742, 0.000710133, 0.000702776, 0.0150739, 0.00102032, 0.00668934
10000, 40000, 0.000561126, 0.000714908, 0.000739323, 0.000853741, 0.0153724, 0.00106006, 0.00735426
10000, 40000, 0.000560572, 0.000700822, 0.000678468, 0.000676623, 0.0149734, 0.00100884, 0.00761436
10000, 40000, 0.000608102, 0.000709404, 0.000699201, 0.000707586, 0.0149046, 0.00102476, 0.00683519
10000, 40000, 0.000555922, 0.000727685, 0.000734737, 0.00068814, 0.0148369, 0.00102318, 0.00684978
10000, 40000, 0.0005674, 0.00069022, 0.000707263, 0.000677634, 0.0149113, 0.0010551, 0.00666963
10000, 40000, 0.000558696, 0.000705749, 0.000707072, 0.000671354, 0.0146641, 0.00104349, 0.00676425
10000, 40000, 0.000585669, 0.000689404, 0.000702814, 0.000676086, 0.0146027, 0.00102569, 0.00685209
10000, 40000, 0.000591191, 0.000686055, 0.000691591, 0.000666163, 0.0151542, 0.00108414, 0.00664728
10000, 40000, 0.00059039, 0.000697631, 0.000859866, 0.000737371, 0.014817, 0.00103003, 0.00666284
10000, 40000, 0.000601734, 0.000704229, 0.0006986, 0.000710349, 0.0148055, 0.00104925, 0.00715009
10000, 40000, 0.000573377, 0.000715535, 0.000690644, 0.000710124, 0.0149947, 0.00101146, 0.00663113
10000, 40000, 0.000591668, 0.000703466, 0.000763477, 0.000710777, 0.0153551, 0.00113749, 0.00725645
10000, 40000, 0.000580428, 0.000697818, 0.0007528, 0.000697408, 0.0148934, 0.00103416, 0.00726864
10000, 40000, 0.000580925, 0.000694074, 0.00069867, 0.000682742, 0.0149558, 0.00104429, 0.00688499
10000, 40000, 0.000547209, 0.000715694, 0.00069194, 0.000713505, 0.0147009, 0.00146737, 0.00681713
10000, 40000, 0.000575516, 0.000681586, 0.000698284, 0.000679913, 0.0147121, 0.000996794, 0.0072441
10000, 40000, 0.000601348, 0.000670256, 0.000699078, 0.000677249, 0.0147974, 0.00103716, 0.00714418
10000, 40000, 0.00054973, 0.000725593, 0.000687596, 0.000908268, 0.0146179, 0.00119278, 0.00712191
10000, 40000, 0.000620061, 0.000685631, 0.000710966, 0.000695768, 0.0148456, 0.00100679, 0.00658406
10000, 40000, 0.000555339, 0.00069516, 0.000668982, 0.0007191, 0.0147086, 0.0010493, 0.00683133
10000, 40000, 0.000607137, 0.000680899, 0.000702126, 0.000698761, 0.0148138, 0.00101878, 0.00725322
10000, 40000, 0.000707732, 0.000826581, 0.000727187, 0.000709534, 0.0150296, 0.00105911, 0.00742868
10000, 50000, 0.000703192, 0.000871985, 0.000889473, 0.00091841, 0.0187242, 0.00128192, 0.0091694
10000, 50000, 0.00074982, 0.000891721, 0.00154811, 0.00140222, 0.0182144, 0.00128724, 0.008637
10000, 50000, 0.000737072, 0.000883797, 0.000886949, 0.000868075, 0.0184441, 0.00128271, 0.00872782
10000, 50000, 0.000719393, 0.000890693, 0.000885546, 0.000908945, 0.0186417, 0.00131831, 0.00884328
10000, 50000, 0.000770907, 0.00106244, 0.000893509, 0.000843456, 0.0185795, 0.00128613, 0.00891499
10000, 50000, 0.000738733, 0.000880417, 0.000897618, 0.000863232, 0.0192189, 0.00127755, 0.00906382
10000, 50000, 0.0013494, 0.000873375, 0.000896117, 0.000853312, 0.0188084, 0.00128047, 0.00895221
10000, 50000, 0.000750993, 0.00084477, 0.000899783, 0.000863952, 0.018376, 0.00127623, 0.00965323
10000, 50000, 0.000754558, 0.000909011, 0.000919818, 0.000859712, 0.0187956, 0.00131739, 0.00835815
10000, 50000, 0.000797405, 0.000914501, 0.00101892, 0.000867922, 0.0187768, 0.00128539, 0.00899157
10000, 50000, 0.000733129, 0.000867425, 0.000867802, 0.000877602, 0.0188759, 0.00126209, 0.00916343
10000, 50000, 0.00072608, 0.000864203, 0.000907682, 0.000851364, 0.018805, 0.00130212, 0.00929419
10000, 50000, 0.000723787, 0.000859635, 0.000926827, 0.000888775, 0.0188848, 0.00136864, 0.00960966
10000, 50000, 0.000739878, 0.000887009, 0.000920096, 0.000914588, 0.0186217, 0.00127609, 0.00887133
10000, 50000, 0.000723609, 0.000908677, 0.000873753, 0.000851849, 0.0187958, 0.00127247, 0.00884231
10000, 50000, 0.000702176, 0.0011928, 0.0009161, 0.000900127, 0.0186298, 0.00128115, 0.00923288
10000, 50000, 0.000803669, 0.000902959, 0.000993927, 0.000888231, 0.0195004, 0.00130681, 0.00843862
10000, 50000, 0.000734428, 0.000900833, 0.000927913, 0.000899591, 0.0217113, 0.00213255, 0.00945506
10000, 50000, 0.000736331, 0.000861561, 0.000885111, 0.000858904, 0.0184289, 0.00129737, 0.00883022
10000, 50000, 0.000742343, 0.000887024, 0.000863559, 0.000864154, 0.0186014, 0.00129568, 0.0087847
10000, 50000, 0.000717065, 0.000899282, 0.000938558, 0.000893669, 0.0184904, 0.00133449, 0.00893269
10000, 50000, 0.000726218, 0.000875108, 0.00119815, 0.00086449, 0.0184207, 0.00138716, 0.00880686
10000, 50000, 0.000707752, 0.000864059, 0.00090375, 0.000889915, 0.0186965, 0.00127183, 0.00900341
10000, 50000, 0.000773809, 0.000905783, 0.000855168, 0.000886534, 0.0187224, 0.00127214, 0.0084431
10000, 50000, 0.000719514, 0.000884868, 0.000912845, 0.000889257, 0.0187238, 0.00127296, 0.00881222
10000, 50000, 0.000726777, 0.000883102, 0.000880784, 0.000856934, 0.0185894, 0.00144948, 0.00873068
10000, 50000, 0.000722762, 0.00117178, 0.000926063, 0.000872048, 0.0187175, 0.00126497, 0.00854142
10000, 50000, 0.000725658, 0.000867039, 0.000925262, 0.000856774, 0.0188683, 0.00128341, 0.00884234
10000, 50000, 0.000753908, 0.000899748, 0.000876006, 0.000865208, 0.0187717, 0.00127678, 0.00883615
10000, 50000, 0.000730324, 0.000903352, 0.000870626, 0.000848523, 0.019054, 0.00128582, 0.0093611
10000, 50000, 0.000716221, 0.000909503, 0.000903767, 0.000858871, 0.0188615, 0.00128535, 0.00876848
10000, 50000, 0.000714224, 0.000879631, 0.000979403, 0.000851413, 0.0181954, 0.0012729, 0.00946058
10000, 50000, 0.00072809, 0.000885691, 0.000893795, 0.000882008, 0.0183803, 0.00127953, 0.00847567
10000, 50000, 0.000705523, 0.000864412, 0.000842463, 0.000897184, 0.0184282, 0.00130233, 0.00838208
10000, 50000, 0.000714174, 0.000837867, 0.000975501, 0.00105386, 0.0183951, 0.00135576, 0.00867255
10000, 50000, 0.000747453, 0.00108876, 0.000951552, 0.000892544, 0.0185961, 0.00148654, 0.00844796
10000, 50000, 0.000751138, 0.000942031, 0.000925425, 0.000886508, 0.0185643, 0.00133668, 0.00914689
10000, 50000, 0.000765429, 0.000853308, 0.000857289, 0.000847794, 0.018727, 0.00130119, 0.00893284
10000, 50000, 0.000715746, 0.000861128, 0.000865322, 0.000907921, 0.0186653, 0.00124844, 0.00840114
10000, 50000, 0.000723684, 0.000859956, 0.00101865, 0.00084249, 0.0181631, 0.00152786, 0.0092498
10000, 50000, 0.000757709, 0.000867056, 0.000867694, 0.000871048, 0.018382, 0.00127867, 0.0090339
10000, 50000, 0.000714537, 0.000843643, 0.000852186, 0.000837428, 0.0185688, 0.00126054, 0.00830898
10000, 50000, 0.000698437, 0.000853359, 0.000861836, 0.000881332, 0.01855, 0.00130131, 0.00850646
10000, 50000, 0.000730667, 0.000925592, 0.000877592, 0.000840465, 0.0186746, 0.00129304, 0.00918077
10000, 50000, 0.000733356, 0.000869715, 0.000963399, 0.00085529, 0.018822, 0.00126204, 0.00858449
10000, 50000, 0.000762854, 0.000897303, 0.000918403, 0.000880314, 0.0186934, 0.00130446, 0.00845393
10000, 50000, 0.000752626, 0.000859185, 0.000850883, 0.000993038, 0.0187181, 0.00133662, 0.00881918
10000, 50000, 0.000713836, 0.000848377, 0.000852492, 0.000847918, 0.0181403, 0.00124414, 0.00865055
10000, 50000, 0.000691505, 0.000853757, 0.000871243, 0.000843578, 0.0185528, 0.0014195, 0.00914342
10000, 50000, 0.000735428, 0.000879582, 0.000863915, 0.000840778, 0.0182758, 0.00125666, 0.00909848
10000, 50000, 0.000846434, 0.000842677, 0.000888096, 0.000849723, 0.0186518, 0.00126665, 0.00871232
10000, 50000, 0.000748282, 0.000855019, 0.000848384, 0.000839625, 0.0187325, 0.00132142, 0.00863487
10000, 50000, 0.00074053, 0.000860731, 0.000889103, 0.000852808, 0.0186047, 0.00128147, 0.00925019
10000, 50000, 0.000716175, 0.000883192, 0.000880578, 0.000865762, 0.0291616, 0.00128478, 0.00866967
10000, 50000, 0.000709682, 0.000886098, 0.000862921, 0.000869045, 0.0183168, 0.0012577, 0.00913741
10000, 50000, 0.000734036, 0.000929736, 0.000986491, 0.000877246, 0.018972, 0.00129109, 0.00918509
10000, 50000, 0.000695483, 0.000943037, 0.000887317, 0.000847229, 0.0186265, 0.0013053, 0.0084547
10000, 50000, 0.000738102, 0.000935452, 0.000884162, 0.000856703, 0.0187171, 0.0013109, 0.00976687
10000, 50000, 0.000757816, 0.000891394, 0.000998572, 0.000911397, 0.0184209, 0.0012693, 0.00899759
10000, 50000, 0.000744621, 0.000923997, 0.000900964, 0.000857761, 0.0183822, 0.00129707, 0.00921549
10000, 50000, 0.000796013, 0.000891735, 0.000863436, 0.000830857, 0.0187193, 0.00133955, 0.00914078
10000, 50000, 0.000724205, 0.000852632, 0.000855898, 0.000986893, 0.0184327, 0.00152383, 0.00836087
10000, 50000, 0.000731056, 0.000875965, 0.000845495, 0.000840041, 0.0186607, 0.0012444, 0.00941348
10000, 50000, 0.000734481, 0.000889617, 0.000881545, 0.000876198, 0.0185675, 0.001284, 0.00922881
10000, 50000, 0.000716341, 0.000929442, 0.000913791, 0.000880726, 0.0186122, 0.00126589, 0.00871714
10000, 50000, 0.000733934, 0.000906185, 0.000856028, 0.00085242, 0.0185708, 0.00127376, 0.00864999
10000, 50000, 0.000739337, 0.000861511, 0.000956362, 0.000849261, 0.019179, 0.00131054, 0.00850486
10000, 50000, 0.000708122, 0.000885074, 0.000879833, 0.00083485, 0.0185466, 0.00137691, 0.00849325
10000, 50000, 0.000744049, 0.000900257, 0.000890185, 0.000867176, 0.0186627, 0.00130643, 0.00864285
10000, 50000, 0.000724443, 0.000881901, 0.000908009, 0.000858468, 0.01855, 0.00131203, 0.00843677
10000, 50000, 0.000717375, 0.00086417, 0.000850844, 0.000842829, 0.0187484, 0.00127753, 0.00903333
10000, 50000, 0.00070667, 0.000915938, 0.000866421, 0.000830434, 0.0181008, 0.00123806, 0.00837997
10000, 50000, 0.000745784, 0.000866592, 0.000870687, 0.000900489, 0.0183966, 0.00129092, 0.00871028
10000, 50000, 0.000699765, 0.000891733, 0.000830989, 0.000861909, 0.0184518, 0.00128728, 0.00864229
10000, 50000, 0.000723357, 0.000859053, 0.000865041, 0.000855792, 0.0187531, 0.00135953, 0.00917313
10000, 50000, 0.000707339, 0.000845613, 0.000841653, 0.000830423, 0.0186109, 0.00136226, 0.0101405
10000, 50000, 0.000741743, 0.000857968, 0.000852789, 0.000853562, 0.0184034, 0.00130694, 0.00837569
10000, 50000, 0.000746554, 0.000892724, 0.000918947, 0.000874773, 0.0186717, 0.00128458, 0.00844254
10000, 50000, 0.000744617, 0.000880339, 0.000879406, 0.000834949, 0.0184617, 0.00123303, 0.00903255
10000, 50000, 0.000720959, 0.000881404, 0.000865437, 0.000942794, 0.0183579, 0.00125155, 0.00886662
10000, 50000, 0.000729441, 0.000882978, 0.000856194, 0.000859424, 0.0180234, 0.00122633, 0.00829423
10000, 50000, 0.000735458, 0.000896611, 0.000854154, 0.000848036, 0.0187384, 0.00131975, 0.00865027
10000, 50000, 0.000717953, 0.000849303, 0.000871839, 0.000851464, 0.018383, 0.00130466, 0.00839779
10000, 50000, 0.000753464, 0.000905107, 0.00086973, 0.000861205, 0.018551, 0.00128359, 0.0100828
10000, 50000, 0.000702594, 0.000905318, 0.00091107, 0.0009021, 0.0183955, 0.0012882, 0.00871651
10000, 50000, 0.000714333, 0.000866035, 0.000874831, 0.000852079, 0.0186745, 0.00128641, 0.00879779
10000, 50000, 0.000716803, 0.000906092, 0.000908017, 0.000868532, 0.018576, 0.00130785, 0.00921037
